D 14:28:32.0436380 PowerTaskList.DebugDump() - Block Start=(null)
D 14:28:32.0436490 PowerTaskList.DebugPrintPower() -     CREATE_GAME
D 14:31:57.5540090 GameState.DebugPrintOptions() -   option 3 type=POWER mainEntity=[name=Smuggler's Crate id=52 zone=HAND zonePos=6 cardId=CFM_334 player=2] error=NONE errorParam=
D 14:31:57.5540290 GameState.DebugPrintOptions() -   option 4 type=POWER mainEntity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=NONE errorParam=
D 14:31:57.5540480 GameState.DebugPrintOptions() -     target 0 entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] error=NONE errorParam=
D 14:31:57.5540610 GameState.DebugPrintOptions() -     target 1 entity=GameEntity error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5540720 GameState.DebugPrintOptions() -     target 2 entity=Hearthstoner error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5540830 GameState.DebugPrintOptions() -     target 3 entity=MattFTW error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5541010 GameState.DebugPrintOptions() -     target 4 entity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5541180 GameState.DebugPrintOptions() -     target 5 entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5541350 GameState.DebugPrintOptions() -     target 6 entity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5541540 GameState.DebugPrintOptions() -     target 7 entity=[name=Big Bad Wolf id=72 zone=PLAY zonePos=1 cardId=KAR_005a player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5541710 GameState.DebugPrintOptions() -     target 8 entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5541880 GameState.DebugPrintOptions() -     target 9 entity=[name=Hyena id=73 zone=PLAY zonePos=3 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5542040 GameState.DebugPrintOptions() -     target 10 entity=[name=Hyena id=74 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5542240 GameState.DebugPrintOptions() -     target 11 entity=[name=Savannah Highmane id=45 zone=PLAY zonePos=4 cardId=EX1_534 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5542420 GameState.DebugPrintOptions() -     target 12 entity=[name=Acolyte of Pain id=14 zone=PLAY zonePos=1 cardId=EX1_007 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5542600 GameState.DebugPrintOptions() -     target 13 entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5542780 GameState.DebugPrintOptions() -   option 5 type=POWER mainEntity=[name=Big Bad Wolf id=72 zone=PLAY zonePos=1 cardId=KAR_005a player=2] error=NONE errorParam=
D 14:31:57.5543080 GameState.DebugPrintOptions() -     target 0 entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] error=NONE errorParam=
D 14:31:57.5543190 GameState.DebugPrintOptions() -     target 1 entity=GameEntity error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5543290 GameState.DebugPrintOptions() -     target 2 entity=Hearthstoner error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5543390 GameState.DebugPrintOptions() -     target 3 entity=MattFTW error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5543540 GameState.DebugPrintOptions() -     target 4 entity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5543690 GameState.DebugPrintOptions() -     target 5 entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5543840 GameState.DebugPrintOptions() -     target 6 entity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5544000 GameState.DebugPrintOptions() -     target 7 entity=[name=Big Bad Wolf id=72 zone=PLAY zonePos=1 cardId=KAR_005a player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5544150 GameState.DebugPrintOptions() -     target 8 entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5544320 GameState.DebugPrintOptions() -     target 9 entity=[name=Hyena id=73 zone=PLAY zonePos=3 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5544480 GameState.DebugPrintOptions() -     target 10 entity=[name=Hyena id=74 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5544640 GameState.DebugPrintOptions() -     target 11 entity=[name=Savannah Highmane id=45 zone=PLAY zonePos=4 cardId=EX1_534 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5544810 GameState.DebugPrintOptions() -     target 12 entity=[name=Acolyte of Pain id=14 zone=PLAY zonePos=1 cardId=EX1_007 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5545050 GameState.DebugPrintOptions() -     target 13 entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5545220 GameState.DebugPrintOptions() -   option 6 type=POWER mainEntity=[name=Hyena id=73 zone=PLAY zonePos=3 cardId=EX1_534t player=2] error=NONE errorParam=
D 14:31:57.5545390 GameState.DebugPrintOptions() -     target 0 entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] error=NONE errorParam=
D 14:31:57.5545500 GameState.DebugPrintOptions() -     target 1 entity=GameEntity error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5545610 GameState.DebugPrintOptions() -     target 2 entity=Hearthstoner error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5545720 GameState.DebugPrintOptions() -     target 3 entity=MattFTW error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5545870 GameState.DebugPrintOptions() -     target 4 entity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5546010 GameState.DebugPrintOptions() -     target 5 entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5546170 GameState.DebugPrintOptions() -     target 6 entity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5546320 GameState.DebugPrintOptions() -     target 7 entity=[name=Big Bad Wolf id=72 zone=PLAY zonePos=1 cardId=KAR_005a player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5546490 GameState.DebugPrintOptions() -     target 8 entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5546640 GameState.DebugPrintOptions() -     target 9 entity=[name=Hyena id=73 zone=PLAY zonePos=3 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5546830 GameState.DebugPrintOptions() -     target 10 entity=[name=Hyena id=74 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5547000 GameState.DebugPrintOptions() -     target 11 entity=[name=Savannah Highmane id=45 zone=PLAY zonePos=4 cardId=EX1_534 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5547170 GameState.DebugPrintOptions() -     target 12 entity=[name=Acolyte of Pain id=14 zone=PLAY zonePos=1 cardId=EX1_007 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5547320 GameState.DebugPrintOptions() -     target 13 entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5547490 GameState.DebugPrintOptions() -   option 7 type=POWER mainEntity=[name=Hyena id=74 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=NONE errorParam=
D 14:31:57.5547660 GameState.DebugPrintOptions() -     target 0 entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] error=NONE errorParam=
D 14:31:57.5547760 GameState.DebugPrintOptions() -     target 1 entity=GameEntity error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5547870 GameState.DebugPrintOptions() -     target 2 entity=Hearthstoner error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5547980 GameState.DebugPrintOptions() -     target 3 entity=MattFTW error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5548130 GameState.DebugPrintOptions() -     target 4 entity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5548290 GameState.DebugPrintOptions() -     target 5 entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5548450 GameState.DebugPrintOptions() -     target 6 entity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5548610 GameState.DebugPrintOptions() -     target 7 entity=[name=Big Bad Wolf id=72 zone=PLAY zonePos=1 cardId=KAR_005a player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5548780 GameState.DebugPrintOptions() -     target 8 entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] error=REQ_HERO_OR_MINION_TARGET errorParam=
D 14:31:57.5548940 GameState.DebugPrintOptions() -     target 9 entity=[name=Hyena id=73 zone=PLAY zonePos=3 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5549100 GameState.DebugPrintOptions() -     target 10 entity=[name=Hyena id=74 zone=PLAY zonePos=2 cardId=EX1_534t player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5549260 GameState.DebugPrintOptions() -     target 11 entity=[name=Savannah Highmane id=45 zone=PLAY zonePos=4 cardId=EX1_534 player=2] error=REQ_ENEMY_TARGET errorParam=
D 14:31:57.5549420 GameState.DebugPrintOptions() -     target 12 entity=[name=Acolyte of Pain id=14 zone=PLAY zonePos=1 cardId=EX1_007 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5549610 GameState.DebugPrintOptions() -     target 13 entity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=REQ_TARGET_TAUNTER errorParam=
D 14:31:57.5549820 GameState.DebugPrintOptions() -   option 8 type=POWER mainEntity=[name=Kill Command id=43 zone=HAND zonePos=2 cardId=EX1_539 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:31:57.5550030 GameState.DebugPrintOptions() -   option 9 type=POWER mainEntity=[name=Tundra Rhino id=47 zone=HAND zonePos=3 cardId=DS1_178 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:31:57.5550220 GameState.DebugPrintOptions() -   option 10 type=POWER mainEntity=[name=Tundra Rhino id=42 zone=HAND zonePos=5 cardId=DS1_178 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:31:57.5550360 GameState.DebugPrintOptions() -   option 11 type=POWER mainEntity=GameEntity error=REQ_YOUR_TURN errorParam=
D 14:31:57.5550480 GameState.DebugPrintOptions() -   option 12 type=POWER mainEntity=Hearthstoner error=REQ_YOUR_TURN errorParam=
D 14:31:57.5550660 GameState.DebugPrintOptions() -   option 13 type=POWER mainEntity=[name=Garrosh Hellscream id=64 zone=PLAY zonePos=0 cardId=HERO_01 player=1] error=REQ_YOUR_TURN errorParam=
D 14:31:57.5550870 GameState.DebugPrintOptions() -   option 14 type=POWER mainEntity=[name=Armor Up! id=65 zone=PLAY zonePos=0 cardId=CS2_102 player=1] error=REQ_YOUR_TURN errorParam=
D 14:31:57.5551060 GameState.DebugPrintOptions() -   option 15 type=POWER mainEntity=[name=Steady Shot id=67 zone=PLAY zonePos=0 cardId=DS1h_292 player=2] error=REQ_ENOUGH_MANA errorParam=
D 14:31:57.5551240 GameState.DebugPrintOptions() -   option 16 type=POWER mainEntity=[name=Acolyte of Pain id=14 zone=PLAY zonePos=1 cardId=EX1_007 player=1] error=REQ_YOUR_TURN errorParam=
D 14:31:57.5551440 GameState.DebugPrintOptions() -   option 17 type=POWER mainEntity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] error=REQ_YOUR_TURN errorParam=
D 14:31:57.5551620 GameState.DebugPrintOptions() -   option 18 type=POWER mainEntity=[name=Savannah Highmane id=45 zone=PLAY zonePos=4 cardId=EX1_534 player=2] error=REQ_NOT_MINION_JUST_PLAYED errorParam=
D 14:31:57.5599170 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=305
D 14:31:57.5869310 PowerTaskList.DebugDump() - ID=306 ParentID=305 PreviousID=0 TaskCount=0
D 14:31:57.5869910 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=POWER Entity=[name=Savannah Highmane id=45 zone=PLAY zonePos=4 cardId=EX1_534 player=2] EffectCardId= EffectIndex=-1 Target=0
D 14:31:57.5870040 PowerTaskList.DebugPrintPower() - BLOCK_END
D 14:31:57.5870130 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=306
D 14:31:58.7243220 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=306
D 14:31:58.7542010 PowerTaskList.DebugDump() - ID=307 ParentID=0 PreviousID=305 TaskCount=2
D 14:31:58.7542310 PowerTaskList.DebugDump() - Block Start=(null)
D 14:31:58.7542620 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=COMBO_ACTIVE value=1
D 14:31:58.7542780 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_OPTIONS_PLAYED_THIS_TURN value=1
D 14:31:58.7542880 PowerTaskList.DebugPrintPower() - BLOCK_END
D 14:31:58.7542970 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=307
D 14:31:58.7543290 PowerProcessor.DoTaskListForCard() - unhandled BlockType PLAY for sourceEntity [name=Savannah Highmane id=45 zone=PLAY zonePos=4 cardId=EX1_534 player=2]
D 14:31:58.7543670 PowerProcessor.EndCurrentTaskList() - m_currentTaskList=307
D 14:31:59.7565790 GameState.SendOption() - selectedOption=4 selectedSubOption=-1 selectedTarget=18 selectedPosition=0
D 14:32:00.0874730 GameState.DebugPrintPowerList() - Count=43
D 14:32:00.0875210 GameState.DebugPrintPower() - BLOCK_START BlockType=ATTACK Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] EffectCardId= EffectIndex=-1 Target=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1]
D 14:32:00.0875420 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=66
D 14:32:00.0875560 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=18
D 14:32:00.0875750 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=ATTACKING value=1
D 14:32:00.0875920 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_ACTION
D 14:32:00.0876080 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_COMBAT
D 14:32:00.0876250 GameState.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_OPTIONS_PLAYED_THIS_TURN value=2
D 14:32:00.0876450 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=DEFENDING value=1
D 14:32:00.0876650 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=PREDAMAGE value=3
D 14:32:00.0876840 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=PREDAMAGE value=0
D 14:32:00.0877140 GameState.DebugPrintPower() -     META_DATA - Meta=DAMAGE Data=3 Info=1
D 14:32:00.0877300 GameState.DebugPrintPower() -         Info[0] = [name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1]
D 14:32:00.0877510 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=LAST_AFFECTED_BY value=66
D 14:32:00.0877690 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=DAMAGE value=3
D 14:32:00.0877860 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=PREDAMAGE value=3
D 14:32:00.0878030 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=PREDAMAGE value=0
D 14:32:00.0878150 GameState.DebugPrintPower() -     META_DATA - Meta=DAMAGE Data=3 Info=1
D 14:32:00.0878280 GameState.DebugPrintPower() -         Info[0] = [name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2]
D 14:32:00.0878470 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=LAST_AFFECTED_BY value=18
D 14:32:00.0878650 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=DAMAGE value=6
D 14:32:00.0878830 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=464 value=1
D 14:32:00.0878990 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=NUM_ATTACKS_THIS_TURN value=1
D 14:32:00.0879550 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=EXHAUSTED value=1
D 14:32:00.0879800 GameState.DebugPrintPower() -     BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=3 Target=0
D 14:32:00.0880100 GameState.DebugPrintPower() -         TAG_CHANGE Entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] tag=PREDAMAGE value=1
D 14:32:00.0880280 GameState.DebugPrintPower() -         TAG_CHANGE Entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] tag=PREDAMAGE value=0
D 14:32:00.0880420 GameState.DebugPrintPower() -         META_DATA - Meta=DAMAGE Data=1 Info=1
D 14:32:00.0880580 GameState.DebugPrintPower() -             Info[0] = [name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2]
D 14:32:00.0880760 GameState.DebugPrintPower() -         TAG_CHANGE Entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] tag=DAMAGE value=2
D 14:32:00.0880850 GameState.DebugPrintPower() -     BLOCK_END
D 14:32:00.0880970 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=0
D 14:32:00.0881080 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=0
D 14:32:00.0881250 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=ATTACKING value=0
D 14:32:00.0881430 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=DEFENDING value=0
D 14:32:00.0881530 GameState.DebugPrintPower() - BLOCK_END
D 14:32:00.0881650 GameState.DebugPrintPower() - BLOCK_START BlockType=DEATHS Entity=GameEntity EffectCardId= EffectIndex=0 Target=0
D 14:32:00.0881900 GameState.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=334 value=0
D 14:32:00.0882090 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] tag=ZONE value=GRAVEYARD
D 14:32:00.0882260 GameState.DebugPrintPower() -     TAG_CHANGE Entity=[name=Eaglehorn Bow id=35 zone=PLAY zonePos=0 cardId=EX1_536 player=2] tag=DAMAGE value=0
D 14:32:00.0882410 GameState.DebugPrintPower() - BLOCK_END
D 14:32:00.0882600 GameState.DebugPrintPower() - TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=479 value=0
D 14:32:00.0882770 GameState.DebugPrintPower() - TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=ATK value=0
D 14:32:00.0882940 GameState.DebugPrintPower() - TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_ACTION
D 14:32:00.0883070 GameState.DebugPrintPower() - BLOCK_START BlockType=TRIGGER Entity=MattFTW EffectCardId= EffectIndex=2 Target=0
D 14:32:00.0883220 GameState.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_END
D 14:32:00.0883300 GameState.DebugPrintPower() - BLOCK_END
D 14:32:00.0883820 PowerTaskList.DebugDump() - ID=308 ParentID=0 PreviousID=0 TaskCount=20
D 14:32:00.0884360 PowerTaskList.DebugPrintPower() - BLOCK_START BlockType=ATTACK Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] EffectCardId= EffectIndex=-1 Target=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1]
D 14:32:00.0885050 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_ATTACKER value=66
D 14:32:00.0885250 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=PROPOSED_DEFENDER value=18
D 14:32:00.0885850 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=ATTACKING value=1
D 14:32:00.0887010 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=NEXT_STEP value=MAIN_ACTION
D 14:32:00.0887250 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=GameEntity tag=STEP value=MAIN_COMBAT
D 14:32:00.0887410 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=MattFTW tag=NUM_OPTIONS_PLAYED_THIS_TURN value=2
D 14:32:00.0887630 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=DEFENDING value=1
D 14:32:00.0887810 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=PREDAMAGE value=3
D 14:32:00.0887980 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=PREDAMAGE value=0
D 14:32:00.0888130 PowerTaskList.DebugPrintPower() -     META_DATA - Meta=DAMAGE Data=3 Info=1
D 14:32:00.0888300 PowerTaskList.DebugPrintPower() -         Info[0] = [name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1]
D 14:32:00.0888480 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=LAST_AFFECTED_BY value=66
D 14:32:00.0888670 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Direhorn Hatchling id=18 zone=PLAY zonePos=2 cardId=UNG_957 player=1] tag=DAMAGE value=3
D 14:32:00.0888840 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=PREDAMAGE value=3
D 14:32:00.0889010 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=PREDAMAGE value=0
D 14:32:00.0889130 PowerTaskList.DebugPrintPower() -     META_DATA - Meta=DAMAGE Data=3 Info=1
D 14:32:00.0889290 PowerTaskList.DebugPrintPower() -         Info[0] = [name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2]
D 14:32:00.0889470 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=LAST_AFFECTED_BY value=18
D 14:32:00.0889650 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=DAMAGE value=6
D 14:32:00.0889830 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=464 value=1
D 14:32:00.0890020 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=NUM_ATTACKS_THIS_TURN value=1
D 14:32:00.0890290 PowerTaskList.DebugPrintPower() -     TAG_CHANGE Entity=[name=Rexxar id=66 zone=PLAY zonePos=0 cardId=HERO_05 player=2] tag=EXHAUSTED value=1
D 14:32:00.0890390 PowerTaskList.DebugDump() - Block End=(null)
D 14:32:00.0890480 PowerProcessor.PrepareHistoryForCurrentTaskList() - m_currentTaskList=308
D 14:32:00.1213000 GameState.DebugPrintOptions() - id=40
D 14:32:00.1213310 GameState.DebugPrintOptions() -   option 0 type=END_TURN mainEntity= error=INVALID errorParam=
D 14:32:00.1213600 GameState.DebugPrintOptions() -   option 1 type=POWER mainEntity=[name=The Coin id=68 zone=HAND zonePos=1 cardId=GAME_005 player=2] error=NONE errorParam=
D 14:32:00.1213850 GameState.DebugPrintOptions() -   option 2 type=POWER mainEntity=[name=Tracking id=49 zone=HAND zonePos=4 cardId=DS1_184 player=2] error=NONE errorParam=
